POINT (120.39999999999975 21.5),164.09082675625845,185.23994641965436,211.91845099033807,221.9074124002078,230.00000000000009,239.03956369776174
POINT (120.49999999999974 21.5),163.71223793745708,185.30292894133154,213.08633335452853,222.2417388296408,230.00000000000009,239.03956369776174
POINT (120.59999999999974 21.5),164.95813067200203,188.3421741051618,212.86866756613196,222.53877311086964,230.00000000000009,241.37073557519182
POINT (120.69999999999973 21.5),165.57306365395698,188.92764831179971,214.02197096434213,223.2608921875376,230.00000000000009,246.04656995757801
POINT (120.79999999999973 21.5),167.36957485261016,189.99999999999994,214.1629868706223,225.01167230918458,234.25729032998342,246.04656995757801
POINT (120.89999999999972 21.5),168.42560319117365,190.68487240625208,216.43794289275448,229.23296825232194,237.59303462748088,251.53288302477873
POINT (120.99999999999972 21.5),169.41337999894276,191.552520542829,218.02322733029726,230.7765854850378,237.0573765905034,251.37168744032547
POINT (121.09999999999971 21.5),171.38964798902649,192.75384837523305,218.94915429321898,232.02717469720142,239.02185699091507,248.94070115202985
POINT (121.1999999999997 21.5),172.93320262035454,194.1081432075635,219.99999999999997,231.71120696382917,240.47624709337907,245.54920254468004
POINT (121.2999999999997 21.5),174.17484320238475,194.84464780762573,218.57612849295722,230.00000000000009,237.71771094712605,246.46741047965713
POINT (121.3999999999997 21.5),174.61253639417473,195.14400202484921,216.95709634639906,230.8700180453777,237.91929717243985,244.70697780994243
POINT (121.49999999999969 21.5),176.43168327093764,194.5024212860419,217.9343642649989,229.26305780978007,236.65307811675802,244.26246821401037
POINT (121.59999999999968 21.5),177.0782926727783,195.07524511204275,218.91250809909346,227.10390712557987,232.96395370190783,239.32811432513577
POINT (121.69999999999968 21.5),177.25483565920305,196.86937078443373,215.38041664766828,227.30097254584643,235.42073361435456,243.65872687582873
POINT (121.79999999999967 21.5),179.0120075440221,198.51504118561428,216.5017648255592,227.55954853262085,234.68847034206638,244.42416354393643
POINT (121.89999999999966 21.5),179.99999999999997,199.4499517932874,216.42260345785502,227.55954853262085,237.27247917315992,246.46741047965713
POINT (121.99999999999966 21.5),181.17564867543777,200.00000000000003,218.53331964014913,228.6465332097322,238.59959837119803,
POINT (122.09999999999965 21.5),182.88439086294707,200.64158310485183,218.1201655594147,227.36177501971494,238.34944197326016,245.0500270777373
POINT (122.19999999999965 21.5),185.30292894133154,202.55010096930383,220.6280502052543,230.2853074909619,234.78024064454527,241.53067958923344
POINT (122.29999999999964 21.5),186.3127668379243,204.45395505891216,220.6730892179828,227.87228058161085,234.43012463147093,241.70192248083893
POINT (122.39999999999964 21.5),189.0881725362876,204.56890894605124,222.2420386499656,230.87849332365846,235.70067588507942,244.42416354393643
POINT (122.49999999999963 21.5),190.55921806585715,206.52777852412257,224.95442869140345,233.80727278128563,239.99999999999994,247.00973199166995
POINT (122.59999999999962 21.5),191.28522086169016,208.74204874537395,225.65387902042195,233.50850474116112,239.20580541632637,248.94070115202985
POINT (122.69999999999962 21.5),192.54272124316753,211.02787430366283,226.553835694341,235.1612462523338,241.89344668872928,249.2247703355139
POINT (122.79999999999961 21.5),193.2473940526656,211.35441450375507,228.30802902836396,237.9968913623294,248.48914871850008,255.05202820118134
POINT (122.89999999999961 21.5),193.19472544002664,212.5248636984077,230.21283013728933,236.87492260576624,246.46583018943642,254.70897322823245
POINT (122.9999999999996 21.5),195.10999195406876,213.36015611474141,228.30802902836396,236.47617760855744,247.93900958097575,256.77629160940603
POINT (123.0999999999996 21.5),197.42121753093667,213.41302984967754,229.23296825232194,236.65307811675802,247.93900958097575,
POINT (123.19999999999959 21.5),198.0735941056865,214.93567823663375,228.46802189386395,235.5357505756909,249.99999999999994,257.0114053495645
POINT (123.29999999999959 21.5),199.36206523540727,214.69969251356315,228.14572764396095,237.27247917315992,244.43227008831212,257.61397926879204
POINT (123.39999999999958 21.5),199.17018376257838,214.24543504105537,230.2003218827037,236.46542945900933,243.33929518698835,254.42614007281207
POINT (123.49999999999957 21.5),198.92896620191806,214.83020897078103,229.30282551834935,238.11961493815204,244.690634770753,252.78353273089772
POINT (123.59999999999957 21.5),199.8483261564892,215.35090018778166,230.97494420292998,238.89056505923676,243.10734782752155,247.948171312216
POINT (123.69999999999956 21.5),200.84762259097073,216.0667667014157,230.63576916467366,237.42423046336043,246.8005538683508,253.21395882321895
POINT (123.79999999999956 21.5),201.6165028066321,216.13393121799052,231.11477464979612,238.4245702576937,244.04466764904808,
POINT (123.89999999999955 21.5),201.3567843016427,215.41126312739416,231.03261391255978,239.42589392965797,245.11062460416025,
POINT (123.99999999999955 21.5),200.6312652363275,215.34873213181035,229.32633796307954,238.11961493815204,245.4228887619087,252.35055465206943
POINT (124.09999999999954 21.5),201.35837464861999,215.51800961534468,229.33731614242922,239.31545308821381,248.69242064734735,256.95505108433736
POINT (124.19999999999953 21.5),200.7599028837919,215.2870113097756,229.04233860201046,238.06093960711559,247.27419664964208,254.70897322823245
POINT (124.29999999999953 21.5),199.47018942053577,215.07235147228687,227.55696190520035,239.1200349188633,246.65500787712415,255.5932022264981
POINT (124.39999999999952 21.5),199.01083836030864,215.05098135280215,229.65534358252964,239.3378976129179,248.69242064734735,256.95505108433736
POINT (124.49999999999952 21.5),196.55174505315009,214.63551214297397,229.05663926776126,237.02711976810983,245.72534530465123,252.83493041204474
POINT (124.59999999999951 21.5),196.00468068585218,212.17929460773658,230.59995349753953,237.00024423497499,246.46583018943642,254.70897322823245
POINT (124.6999999999995 21.5),195.21337444509763,211.19309948845407,228.80759224774593,236.56798285977118,242.66271209716453,249.2993376821334
POINT (124.7999999999995 21.5),193.98014905177672,210.33311520085252,226.95927846991407,234.91708470227562,241.11876539207736,247.3485882628323
POINT (124.8999999999995 21.5),192.51786101666877,207.23605013158468,225.69994457729,234.28530085377022,240.6157189816372,247.19636098855506
POINT (124.99999999999949 21.5),190.57852785046526,207.39772593725968,223.657128319407,232.37129938050754,240.8759795733023,245.73789732659898
POINT (125.09999999999948 21.5),189.8544199066056,206.25166245743372,221.7732005530992,233.43595789745777,241.51284771393688,246.0381852616205
POINT (125.19999999999948 21.5),188.71839128834065,205.71870384361384,221.80914992760117,229.47605255531943,239.99999999999994,
POINT (125.29999999999947 21.5),186.83267832706366,205.53273309742133,221.70985914833335,231.23207384098222,241.2330175877095,
POINT (125.39999999999947 21.5),186.332919960855,204.6885175249986,220.92008096736305,228.38836453642642,236.2688517595647,246.04656995757801
POINT (125.49999999999946 21.5),185.32909656346573,202.85704083468505,218.1573288035577,227.92512577445086,236.2688517595647,248.60063907500185
POINT (125.59999999999945 21.5),185.88995709975035,200.94639263332076,214.56893976720826,224.37201934418977,239.99999999999994,249.04031347688192
POINT (125.69999999999945 21.5),185.59112718813105,200.51644131690227,214.35249764905552,224.25968937671811,235.40543542849565,246.46741047965713
POINT (125.79999999999944 21.5),184.1027323021502,199.80684523793323,212.86866756613196,223.09541115345127,234.49019198620277,243.21220881180622
POINT (125.89999999999944 21.5),183.08875482240228,198.8037689735858,211.39102558528606,222.36958193985896,232.65681196300048,242.34911035254194
POINT (125.99999999999943 21.5),182.14769635679662,196.57918940549325,211.8189958766822,220.4637996039271,227.82374228960657,241.37073557519182
POINT (126.09999999999943 21.5),180.9992529337296,197.3735921290806,212.67335588466773,219.5318552629824,226.65097632861227,238.59959837119803
POINT (126.19999999999942 21.5),179.23642324144612,196.6420339658072,212.30743908068513,220.86926237014637,227.9177445108892,240.7794347103385
POINT (126.29999999999941 21.5),181.05447764407853,196.2492200049937,212.92979015201436,221.9074124002078,230.00000000000009,242.78192007884942
POINT (126.39999999999941 21.5),182.29050552125526,197.16927249450683,212.7552453382407,221.71641201524037,228.982445334841,238.93988256229804
POINT (126.4999999999994 21.5),182.33375315129015,197.06538082880093,212.65293730213352,222.302537718948,229.0555343446205,245.6787590900214
POINT (126.5999999999994 21.5),181.98894732891853,196.81434865499813,210.58957189534667,219.99999999999997,227.71605076018096,250.78001354206017
POINT (126.69999999999939 21.5),181.7954497770948,196.77673327854498,212.5683488763057,222.36958193985896,232.65681196300048,248.2678930316714
POINT (126.79999999999939 21.5),181.4186744739241,197.02605636995497,211.56831249225604,221.36857928052217,228.93899075540872,242.46432066336433
POINT (126.89999999999938 21.5),181.7954497770948,197.53429737758344,211.61439515667809,220.3237475265649,225.43410021585262,234.4220188703697
POINT (126.99999999999937 21.5),181.7954497770948,196.2492200049937,210.97319288104384,218.88862174158146,227.4449572682405,233.2103101828307
POINT (116 21.4),136.3191803642156,153.5389634721057,171.24192640809127,183.0851139641827,192.11735583392607,201.69627587637137
POINT (116.1 21.4),136.67531880507346,154.30070187250132,173.59858593953547,183.72993995865517,192.79422342168738,202.77390109885022
POINT (116.19999999999999 21.4),137.3116784734474,154.8781961103845,174.1209837574166,184.4078193315339,194.86989600982093,206.03705775691932
POINT (116.29999999999998 21.4),138.71278716105476,155.13146135867916,175.2365555614641,185.41282380963398,194.00773224681134,205.41936905922327
POINT (116.39999999999998 21.4),139.15330379802313,155.32849801628836,174.41438317723413,186.36741066976666,195.7125420631922,204.2527175937048
POINT (116.49999999999997 21.4),139.87115032982655,155.2645710764354,175.7494388018334,189.99999999999994,197.7100432710716,206.3057306040549
POINT (116.59999999999997 21.4),140.5868470989435,155.99510024827114,175.5586384379526,189.99999999999994,195.99160768868583,208.26220820944383
POINT (116.69999999999996 21.4),139.88123673294643,155.2645710764354,175.7583984290394,187.83964240288472,196.2586531553763,208.59586322206863
POINT (116.79999999999995 21.4),139.742816386738,154.7524452944618,175.34589101318738,188.4150956117706,197.4384706497471,206.45832344936764
POINT (116.89999999999995 21.4),140.1957556543245,155.13146135867916,175.92154809587407,191.3881533184292,201.3878264090212,209.1731100327457
POINT (116.99999999999994 21.4),140.40074689154898,155.58042642988605,175.68438556036995,192.11735583392607,202.10504016773444,
POINT (117.09999999999994 21.4),140.0990663316984,155.13146135867916,177.9175570870168,193.0757665169239,202.10504016773444,214.25549515868514
POINT (117.19999999999993 21.4),140.20208526481667,155.93403102550104,179.21131151191838,191.8128115563775,207.60530979972725,218.93801544705545
POINT (117.29999999999993 21.4),140.91207666193378,156.5436274915045,177.6912070040628,194.12810079508318,207.60530979972725,218.93801544705545
POINT (117.39999999999992 21.4),141.52559059232868,157.05168691275173,179.99999999999997,195.76554884422865,209.99999999999991,219.0378535002039
POINT (117.49999999999991 21.4),141.36431491960226,158.846495521883,182.14769635679662,198.66646036466784,208.6879108603806,
POINT (117.59999999999991 21.4),141.99441346316905,160.2166457047549,182.9093553129372,196.24873556676187,208.34516638641892,
POINT (117.6999999999999 21.4),143.1474690304347,161.31163897504175,183.5787161993142,196.22027153164223,208.16769022422503,
POINT (117.7999999999999 21.4),144.33253545870352,161.04439013866136,184.30186651114605,196.6323856515033,211.7149349443382,
POINT (117.89999999999989 21.4),145.61230845647376,161.60403589289467,184.360182084725,197.43216336808308,209.99999999999991,
POINT (117.99999999999989 21.4),146.15283850785957,163.20733321090606,184.86643061039712,197.13568301936786,209.99999999999991,219.0378535002039
POINT (118.09999999999988 21.4),147.34751901985783,164.42167221616114,186.32175776165704,197.84197860832742,212.121360425649,
POINT (118.19999999999987 21.4),148.53142638095338,164.53761534334348,185.06351854261922,200.00000000000003,212.65293730213352,
POINT (118.29999999999987 21.4),149.84359387750663,164.9211584049409,185.06351854261922,202.16297930622318,213.42658902674145,
POINT (118.39999999999986 21.4),150.00000000000003,165.3205719250398,185.9702282132982,201.91668327392807,211.7149349443382,
POINT (118.49999999999986 21.4),150.68862794611292,166.05862392697895,185.9702282132982,201.22869330012605,210.97319288104384,
POINT (118.59999999999985 21.4),150.5880906719084,165.9997874191045,189.4292871700075,201.38965913091306,213.38844513971625,224.25802598467337
POINT (118.69999999999985 21.4),150.60578284188458,166.5888909994733,188.9456239296788,201.38965913091306,216.31334393409108,226.7705899046887
POINT (118.79999999999984 21.4),151.30677591947813,167.48620426438882,188.9794829023735,204.36667786277707,219.99999999999997,230.77880689379873
POINT (118.89999999999984 21.4),151.3224551040463,168.2051287951578,189.51597067119246,205.76859989475614,220.97410724393333,
POINT (118.99999999999983 21.4),151.46149016358368,167.8949353159879,191.76819054960148,205.76859989475614,219.99999999999997,229.0387468464014
POINT (119.09999999999982 21.4),152.2294553311292,169.20495615050376,191.94946258042833,207.78352926688768,221.3904355709216,229.1747432184279
POINT (119.19999999999982 21.4),153.0528930640259,170.4846291633947,194.36359645121567,208.16769022422523,222.302537718948,235.67662912621145
POINT (119.29999999999981 21.4),153.4035273382299,171.43494051534793,194.0962533347845,210.6685482564821,221.23104664075746,234.4220188703697
POINT (119.3999999999998 21.4),154.62949798700114,173.6024213729975,195.35318108507596,211.81637467045596,224.8784434065384,232.83153075625802
POINT (119.4999999999998 21.4),154.94645178222683,174.96246287013446,195.06698456265508,210.87657468770544,221.21533129954378,225.8944908669846
POINT (119.5999999999998 21.4),156.13479461240382,176.1900066376638,197.34829202117768,209.99999999999991,219.99999999999997,225.31965262256458
POINT (119.69999999999979 21.4),157.1486998333578,177.64402262904173,198.11653851158687,210.58957189534667,219.99999999999997,225.31965262256458
POINT (119.79999999999978 21.4),158.4404625058403,178.0216006373984,199.5302610895423,210.41161180868323,216.93535143683638,231.52829444589707
POINT (119.89999999999978 21.4),160.59846991665657,179.0869006859015,200.9424235492416,212.31921825786324,218.25175272174022,232.46270201283943
POINT (119.99999999999977 21.4),160.85676924939315,179.99999999999997,203.11490806006424,213.4560355408289,219.99999999999997,231.36970308766536
POINT (120.09999999999977 21.4),161.7357573040377,181.33154991889893,203.86991543493556,216.637699538901,223.79216167611287,231.36970308766536
POINT (120.19999999999976 21.4),162.50572389558778,182.84139894977477,205.40884205289973,219.06994187364268,224.45086779255908,232.46270201283943
POINT (120.29999999999976 21.4),163.63657120929267,184.09386991405225,205.96278257643698,219.99999999999997,226.80391113015276,238.42087180347772
POINT (120.39999999999975 21.4),163.95406713923907,184.64630986693186,207.78352926688768,222.80113988069172,230.61521411959345,237.1946131953437
POINT (120.49999999999974 21.4),164.85356810630105,184.93568599063298,209.99999999999991,222.2417388296408,230.00000000000009,239.03956369776174
POINT (120.59999999999974 21.4),165.43118972360315,187.66995310699264,213.2429221975185,224.5899469290726,232.66100962408808,239.2987747755668
POINT (120.69999999999973 21.4),166.19249074800658,189.99999999999994,214.33617110459255,225.1169747427792,233.50850474116112,241.37073557519182
POINT (120.79999999999973 21.4),167.35562307134293,189.99999999999994,216.693130820519,224.56175999746114,231.23207384098222,244.42416354393643
POINT (120.89999999999972 21.4),168.00451120194947,191.82319521241607,216.95709634639906,225.70370054549264,236.02080893496822,244.70697780994243
POINT (120.99999999999972 21.4),170.12893336498928,193.55329568410355,218.25935359561345,228.0594670423113,238.4880395053325,251.53288302477873
POINT (121.09999999999971 21.4),171.88396019970958,194.36265067643728,220.9044293631486,230.52301025462333,238.83401357791837,253.35278705694535
POINT (121.1999999999997 21.4),173.06278377058615,194.39412568984744,219.99999999999997,231.54659193144778,238.0756549060173,251.37168744032547
POINT (121.2999999999997 21.4),174.31847401004924,195.95839893385025,221.48390287165404,231.83198989694952,238.14150477709583,246.46741047965713
POINT (121.3999999999997 21.4),174.87868008681116,195.67501527572665,221.39227117383595,231.71776391283504,238.9833047177056,248.94070115202985
POINT (121.49999999999969 21.4),175.2848887744954,197.1151089121307,218.91250809909346,231.90887965793374,239.99999999999994,249.04031347688192
POINT (121.59999999999968 21.4),176.83911504323956,195.6069895182559,219.45153912232226,232.02717469720142,239.02185699091507,245.0500270777373
POINT (121.69999999999968 21.4),177.7360373381005,197.79818975328845,219.47011383698913,230.3660705173199,236.15026128196877,245.42925045244647
POINT (121.79999999999967 21.4),179.5301682580042,199.2360271560525,218.6159362107413,229.29021412149206,238.69143794036194,245.0500270777373
POINT (121.89999999999966 21.4),179.99999999999997,201.02867599908993,217.89950093257158,227.92512577445086,238.4880395053325,246.77454662322646
POINT (121.99999999999966 21.4),181.28365816178834,200.39834123970695,218.72024124790812,230.00000000000009,237.71771094712605,246.46741047965713
POINT (122.09999999999965 21.4),181.91405877795864,201.77040764426752,217.99373175653088,230.00000000000009,237.71771094712605,248.803401089284
POINT (122.19999999999965 21.4),184.03935169317083,203.28072684471715,218.92145901543523,230.00000000000009,237.71771094712605,250.78001354206017
POINT (122.29999999999964 21.4),185.6716151565394,204.4594027281021,219.99999999999997,229.35788417122586,237.59303462748088,246.46741047965713
POINT (122.39999999999964 21.4),187.5931759273332,205.46987301255425,221.61580273791287,230.52301025462333,238.83401357791837,246.77454662322646
POINT (122.49999999999963 21.4),189.28527094920102,208.24633124050092,222.55208141643328,229.08660066800385,238.59959837119803,245.0500270777373
POINT (122.59999999999962 21.4),192.00290728264437,208.90369845979362,224.21163837733792,233.0851017629048,240.97571318857743,
POINT (122.69999999999962 21.4),192.6525143594742,210.16527260826987,227.22467293221084,234.3562999861284,239.99999999999994,
POINT (122.79999999999961 21.4),192.60214659708356,211.58300031575294,227.55954853262085,235.42073361435456,242.8048122679991,251.70305843258902
POINT (122.89999999999961 21.4),193.25487006066678,212.81957889148975,228.78055855228504,237.02711976810983,244.1303096945406,252.78353273089772
POINT (122.9999999999996 21.4),194.90811112402903,212.5248636984077,229.58767653154123,236.31402672378843,246.02288714143924,254.70897322823245
POINT (123.0999999999996 21.4),196.2918517231866,214.2197155221417,227.2682506555581,236.93732567472182,247.06283088228938,258.804239938
POINT (123.19999999999959 21.4),197.30675292947276,214.34617353225204,228.9955873073628,237.52294035073913,246.02423525240744,258.60159774310875
POINT (123.29999999999959 21.4),198.29249665127503,213.94282483368576,227.71407634131612,235.29631606513334,247.12580817952576,262.3518902758518
POINT (123.39999999999958 21.4),200.29303942088072,213.94443824375722,228.45505493489017,236.04449606703636,249.99999999999994,259.0410041197026
POINT (123.49999999999957 21.4),199.86555171067917,214.29751266952573,229.2484091996728,237.10584708629935,245.72534530465123,258.60159774310875
POINT (123.59999999999957 21.4),200.51583307362148,215.85357804176004,230.00000000000009,238.76844637072995,245.64456224668655,258.26903427906785
POINT (123.69999999999956 21.4),201.1784065850648,216.29517674863172,231.39723124376175,240.41274521151772,246.94138602756732,254.26442817621404
POINT (123.79999999999956 21.4),200.9885064216779,217.07167663664654,230.2888161907023,239.3773413668323,245.83637042600589,254.63325009665397
POINT (123.89999999999955 21.4),201.64188749248905,215.98639385018282,229.67711584656723,239.3378976129179,243.8510255572139,249.41410491639547
POINT (123.99999999999955 21.4),201.2103968672844,216.94537400536257,231.62994031049277,238.5172671009728,244.690634770753,251.70305843258902
POINT (124.09999999999954 21.4),200.8204795717888,216.72975542647004,230.92087630576356,238.38963678699173,247.27419664964208,253.21395882321895
POINT (124.19999999999953 21.4),200.4953367701801,216.60467676194142,231.17874910836585,238.91603579291808,246.47815585716907,252.83493041204474
POINT (124.29999999999953 21.4),200.67420683604917,217.19361055985857,230.7568980380125,238.86329262279546,244.26246821401037,251.37168744032547
POINT (124.39999999999952 21.4),200.37022515060067,216.7032706092418,229.4024653421184,238.11961493815204,247.27419664964208,254.70897322823245
POINT (124.49999999999952 21.4),199.0781768501248,214.8908570700223,230.43753962809228,237.36888715938989,251.21814114630737,255.9008105579787
POINT (124.59999999999951 21.4),197.14806105138936,213.65987842516984,230.6736871092232,237.87385814368756,249.99999999999994,257.4613200067081
POINT (124.6999999999995 21.4),195.83361348034074,212.17387115245137,230.00000000000009,238.22339687291588,247.27419664964208,254.70897322823245
POINT (124.7999999999995 21.4),194.628360542409,211.47496055747368,228.4214610048352,236.94187796892476,245.72534530465123,254.26442817621404
POINT (124.8999999999995 21.4),193.16017819024373,209.78382067047554,226.04678871008036,236.64210642768515,245.16341534139698,
POINT (124.99999999999949 21.4),191.3776215857901,208.56472744413693,226.553835694341,235.1612462523338,241.21728062252234,245.8988762353176
POINT (125.09999999999948 21.4),190.69664871771263,208.35807791222152,224.64144081913614,234.67115196443757,242.3100141025385,249.2651761617419
POINT (125.19999999999948 21.4),190.4947434533331,207.03117245609695,223.70067912535882,233.07262040226223,242.30576810092052,
POINT (125.29999999999947 21.4),188.3582139032412,206.4808900380075,224.07644194527418,233.39513490273737,241.11876539207736,247.3485882628323
POINT (125.39999999999947 21.4),187.11441568654988,204.97935349568905,222.3069811577668,233.0851017629048,240.97571318857743,
POINT (125.49999999999946 21.4),185.9790717825511,203.67252942287496,221.82054263392507,230.52301025462333,238.83401357791837,246.77454662322646
POINT (125.59999999999945 21.4),186.51133159868388,202.33271869775152,219.1404077019131,228.6903673688222,235.6424282600711,248.2678930316714
POINT (125.69999999999945 21.4),186.2886228846498,200.36331046877802,218.21819667613943,226.47402305555616,235.35280608391295,248.60063907500185
POINT (125.79999999999944 21.4),184.533474524497,200.52986241797817,214.99060972602643,224.6733539119185,234.25729032998342,246.04656995757801
POINT (125.89999999999944 21.4),183.29913212305644,199.61037544742484,213.77583221709563,224.1364058441261,236.02080893496822,248.803401089284
POINT (125.99999999999943 21.4),182.64980124736235,198.8595576877078,212.30513895838916,223.74121292035457,234.25729032998342,244.26246821401037
POINT (126.09999999999943 21.4),182.51801143525398,198.6091006122274,211.47830204034065,221.09340695528383,230.00000000000009,242.34911035254194
POINT (126.19999999999942 21.4),180.93410155504893,198.60776785873068,213.6085132272387,221.36857928052217,228.93899075540872,238.93988256229804
POINT (126.29999999999941 21.4),180.86898695974293,197.2370375629365,213.69826416016062,222.75731692754505,231.11789780368997,237.34690073671882
POINT (126.39999999999941 21.4),181.1940168769518,197.78137950130468,213.48964190154877,221.92006222393732,231.3915743953354,239.17545490690102
POINT (126.4999999999994 21.4),182.1888414174124,198.05260998345446,212.7830904495241,221.36857928052217,228.93899075540872,241.70192248083893
POINT (126.5999999999994 21.4),181.8779451571743,197.7011957849174,210.99560687855816,217.52142683812605,225.7209078915485,244.42416354393643
POINT (126.69999999999939 21.4),181.3333209024687,197.35748695097968,211.9855762952583,217.7976572118633,228.17091822240963,242.46432066336433
POINT (126.79999999999939 21.4),181.1558312552437,197.53429737758344,211.24463751905182,219.43880761392865,227.59131174397902,250.78001354206017
POINT (126.89999999999938 21.4),180.3829449335679,197.8738621909582,211.38919135605175,217.25213295449805,225.3504539809537,247.61252957438032
POINT (126.99999999999937 21.4),181.30705169186655,197.63717874007168,210.5220231289261,218.83198404821974,226.47402305555616,238.59959837119803
